"causare","vt. (danni, dolore, problemi) to cause; avere causato"
"cedere","vt. (lasciare) to give up; vi. (darsi per vinto) to give in; (pilastri, fondazioni) to give way; avere ceduto"
"cedere a qc","fig. to give in to sth, give way to sth"
"cercare","vt. (tentare di trovare) to look, search for; (tentare di ottenere: gloria, fama, potere) to seek; avere cercato"
"cercare (di)","vi. (sforzarsi) to try; avere cercato"
"cessare","vt./vi. to stop, cease; avere cessato"
"cessare di fare qc","to cease doing sth"
"chiacchierare","vi. (parlare) to chat; pej. (spettegolare) to gossip; avere chiacchierato"
"chiamare","vt. (rivolgersi a, far venire, telefonare a, mettere nome a, definire) to call; avere chiamato"
"chiamarsi","vr. (aver nome) to be called; essersi chiamato"
"chiedere","vt.  (per sapere) to ask; (per avere) to ask for; vi. to ask; avere chiesto"
"chiedere di qn","to ask about sb"
"chiedere qc a qn","to ask sb for sth"
"chiedere qn di fare qc","to ask sb to do sth"
"chiedere il prezzo di qc","to ask the price of sth"
"chiedere un consiglio a qn","to ask sb for advice"
"chiedere notizie di qn","to ask sb for news"
"chiedere un favore a qn","to ask sb for a favor"
"chiedersi","vr. to wonder; essersi chiesto"
"chiudere","vi.  (porta, finestra, scuola, locale) to close; (rubinetto) to turn off; (cessare l'attività: fabbrica, negozio) to close down; avere chiuso"
"chiudersi","vr.  to shut, close; (rinchiudersi) to shut o.s. away;  (ferita) to close up; essersi chiuso"
"chiudere a chiave la porta","to lock the door"
"chiudere a chiave","to lock"
"chiudere la bocca","fig. to shut one's mouth"
"chiudere un occhio","fig. to turn a blind eye"
"circondare","vt. (accerchiare, contornare) to surround; avere circondato"
"circondarsi (di)","vr. to surround o.s. (with); essersi circondato"
"coccolare","vt. (bambino, animale) to cuddle; avere coccolato"
"cogliere","vt.  (fiore, frutto) to pick, gather; fig. (momento, opportuno, occasione) to seize, take, grasp; avere colto"
"coinvolgere (in)","vt. to involve (in); avere coinvolto"
"collegare","vt. (fili, cavi, computer) to connect, join, link; avere collegato"
"collegarsi","vr. to hook up; essersi collegato"
"colpire","vt.  (avversario, bersaglio) to hit; (danneggiare: città, zona; impressionare) to strike; avere colpito"
"colpire nel segno","fig. to hit the nail on the head"
"coltivare","vt. (campo, terreno, amicizia, mente) to cultivate; (patate, rape) to grow; avere coltivato"
"combattere","vt./vi. (nemico, guerra) to fight; (malattia, ignoranza, delinquenza) to combat; avere combattuto"
"combattere contro qc","to fight (against) sth"
"combattere per qc","to fight for sth"
"cominciare","vt./vi. (lavoro, studi, discorso, libro) to start; avere cominciato"
"cominciare a fare qc","to start doing sth"
"commuovere","vt. (momento, storia, cerimonia) to move, affect; avere commosso"
"commuoversi","vr. to be moved; essersi commosso"
"compiere","vt.  (concludere: missione, studi) to finish, complete; (fare) to carry out; avere compiuto"
"compiere gli anni","to have one's birthday"
"comportarsi","vr. to behave, comport o.s.; essersi comportato"
"comprare","vt. to buy; avere comprato"
"comprendere","vt. (contenere) comprise, consist of; (capire) to understand; avere compreso"
"comunicare","vt, (notizia) to pass on, convey; vi. to communicate; avere comunicato"
"concedere","vt. (accordare) to grant; (ammettere) to admit, concede; avere concesso"
"concludere","vt. to conclude; avere concluso"
"condurre","vt./vi. fig. to lead; avere condotto"
"confondere","vt. to mix up, to confuse; avere confuso"
"confondersi","vr. (turbarsi) to be confused; (sbagliare) to get mixed up; essersi confuso"
"confrontare","vt. (paragonare: offerte, prezzi, tariffe) to compare; avere confrontato"
"conoscere","vt.  (persona, metodo, ristorante, lingua) to know (of); (incontrare) to meet; avere conosciuto"
"conosco i miei polli","I know who I'm dealing with"
"conoscersi","vr. to know o.s.; (incontrarsi) to meet; (essere amici) to know each other; essersi conosciuto"
"conquistare","vt.to conquer; fig. (ottenere: diritto, potere, libertà) to gain, (amicizia, amore, simpatia) to win; avere conquistato"
"consegnare","vt. (recapitare: posta, merce) to deliver; (affidare) to hand over; avere consegnato"
"considerare","vt. (tenere conto, ritenere) to consider, rigard; avere considerato"
"consistere (di)","vi. (essere composto di) to consist (of); avere consistito"
"consumare","vt. (rovinare: scarpe, cinturino, gomme) to wear out; (usare, mangiare) to consume, use up; avere consumato"
"consumarsi","vr. (logorarsi: scarpe, gomme) to wear out; to be used up; fig. to be consumed; essersi consumato"
"contagiare","vt. to infect; avere contagiato"
"contare","vt./vi. (numerare, calcolare, valere) to count; avere contato"
"contare i giorni/le ore/i minuti","fig. to count the days/the hours/the minutes"
"contare di fare qc","to count on doing sth"
"contare su qu/qc","to count on sb/sth"
"contenere","vt. (racchiudere) to contain; (trattenere: lacrime) to hold back; avere contenuto"
"continuare","vi. (durare) to continue; avere continuato"
"continuare a fare qc","to continue doing sth"
"contraddire","vt. to contradict; avere contraddetto"
"contraddirsi","vr. to contradict o.s.; to contradict each other; essersi contraddetto"
"controllare","vt. (documenti, biglietti, risposta) to check; (attività) to keep a watch on; (mercato, avversario, gesti, emozioni) to control; avere controllato"
"controllarsi","vr. to control o.s.; essersi controllato"
"convertire","vt. (trasformare) to change, convert; avere convertito"
"convertire qu a qc","to convert sb to sth"
"convertire qc in qc","to convert sth into sth"
"convertirsi (a)","vr. to be converted (to); essersi convertito"
"convincere","vt. to convince; avere convinto"
"convincere qu di qc","to convince sb of sth"
"convincersi (di)","vr. to convince o.s. (of); essersi convinto"
"coprire","vt.  (gener) to cover; (occupare: carica, posto) to hold; avere coperto"
"correggere","vt. (compiti, difetto, errore) to correct; avere corretto"
"correre","vt. (sport) to compete in; (rischio) to run; vi. to run (precipitarsi) to rush; ; essere corso"
"corrompere","vt. (con denaro) to bribe; (moralmente) to corrupt; avere corrotto"
"costringere","vt. to force, compel; avere costretto"
"costringere qu a fare qc","to force sb to do sth"
"costruire","vt. (edificare: casa, muro) to build; (assemblare: motore, macchinario) to construct; avere costruito"
"credere","vi. (ritenere vero) to believe; avere creduto"
"credere in qn/qc","to believe in sb/sth"
"credere a qn/qc","to believe sb/sth"
"crescere","vt.  (allevare: figli) to raise; vi. (svilupparsi: persona, pianta) to grow; (diventare adulto) to grow up; essere cresciuto"
"cucinare","vt. (pasto) to cook; vi. to cook; avere cucinato"
"cucire","vt. (orlo, abito) to sew; (ferita) to sew up; avere cucito"
