"regolarsi","vr. (comportarsi) to behave; (controllarsi) to control o.s.; essersi regolato"
"resistere (a)","vi. <resisto> (gen) to resist; (fatica, siccità) to stand up (to), withstand; (peso) to take; (dolore) to stand; (tentazione) to resist; (tortura) to endure; (attacco) to hold out against; avere resistito"
"respirare","vi. BIOL to breathe; (riposarsi) to have a rest; vt. to breathe; avere respirato"
"restare","vi. (continuare a stare) to remain; (diventare) to be; (avanzare) to be left; (essere situato) to be; essere restato"
"restituire","vt. <restituisco> (libro, vestito, CD) to give back, (soldi) to refund; avere restituito"
"riassumere","vt. (operaio) to re-employ; (carica, funzione) to take on again; (riepilogare) to recap; avere riassunto"
"ribattezzare","vt. REL to rebaptize; (dare un nuovo nome a) to rename; avere ribattezzato"
"ricevere","vt. (ospiti, regalo, lettera,) to receive; (insulto, condanna) to get; (sacramento) to be given; RADIO, TELEC to pick up; avere ricevuto"
"richiedere","vt. (chiedere di nuovo) to ask again; (con fermezza: aiuto, sostegno, sussidio) to request; ADMIN (congedo, permesso di soggiorno) to apply for; (esigere: concentrazione, impegno) to require; (parere) to ask for; (libri, oggetti prestati) to request the return of; avere richiesto"
"riconoscere","vt. (persona, oggetto) to recognize; (distinguere: intenzioni, verità, qualità) to distinguish; (ammettere: errori) to admit; (stato di emergenza, calamità naturale) to declare; (considerare: colpevole, conforme) to find; LAW, POL (Stato, ente) to recognize, (figlio) to acknowledge; avere riconosciuto"
"riconoscersi","vr. (colpevole, capace, incapace) to admit; essersi riconosciuto"
"ricorrere","vi. (tornare indietro) to rush back; (festa, anniversario) to take place; (ripetersi: evento, fenomeno) to recur; (comparire: parola) to appear; essere ricorso"
"ridere","vi. <rido> to laugh; avere riso"
"ridersi","vr. <rido> (infischiarsene) to not care; essersi riso"
"ridurre","vt. <riduco> (diminuire: impegni, tasse, velocità) to reduce; MATH to reduce; avere ridotto"
"ridursi","vr. <riduco> (diventare) to be reduced; (diminuire) to decrease; essersi ridotto"
"riempire","vt. (bicchiere, sacco) to fill; (modulo) to fill in; avere riempito"
"riempirsi","vr. (diventare pieno: d'acqua, persone) to fill (with), fill up (with); essersi riempito"""
"rientrare","vi. (entrare di nuovo) to come [or go] back in; (tornare) to return, (a casa) to come [or go] home; (piegarsi in dentro) to recede; essere rientrato"""
"rifare","vt. (esame) to retake, (compito) to redo; (stanza) to clean, (letto) to make; (imitare) to imitate; (compensare) to compensate; (compiere un'altra volta) to do again; avere rifatto"
"rifarsi","vr. (diventare nuovamente) to become again; essersi rifatto"
"riferire","vt. <riferisco> (riportare: fatto, episodio) to report; avere riferito"
"riferirsi (a)","vr. <riferisco> (alludere) to allude (to), refer (to); essersi riferito"
"rifiutare","vt. (non accettare: proposta, invito) to turn down, (consigli) to reject; avere rifiutato"
"rifiutarsi","vr. (di fare) to refuse; essersi rifiutato"
"riflettere","vt. to reflect; avere riflettuto"
"riflettersi","vr. (specchiarsi) to be reflected; essersi riflettuto"
"rifondere","vt. (statua, metallo) to melt down again; (danni) to pay compensation for, (spese) to reimburse; avere rifuso"
"riguardare","vt. (guardare di nuovo) to look at again; (rivedere) to revise, (ricontrollare) to check; (concernere) to concern; avere riguardato"
"riguardarsi","vr. (aver cura della salute) to look after o.s.; essersi riguardato"
"rimanere","vi. <rimango> (restare) to stay; (avanzare) to be left; essere rimasto"
"rimproverare","vt. (biasimare) to tell off; avere rimproverato"
"rimproverarsi","vr. to reproach o.s.; essersi rimproverato"
"rinchiudere","vt. (prigioniero, gioielli) to shut up; avere rinchiuso"
"rinchiudersi","vr. (chiudersi) to shut o.s. up; (in se stesso) to withdraw into one's shell; essersi rinchiuso"
"rincuorare","vt. (dare coraggio) to give strength; avere rincuorato"
"rincuorarsi","vr. (riprendere coraggio) to take heart; essersi rincuorato"
"rinfrancare","vt. (ridare coraggio) to encourage; avere rinfrancato"
"rinfrancarsi","vr. (riacquistare fiducia) to take heart; essersi rinfrancato"
"ringraziare","vt. to thank; avere ringraziato"
"rinnovare","vt. (rendere nuovo: sito, offerta, direttivo) to change; (contratto, abbonamento, alleanza) to renew; (domanda, istanza) to repeat; avere rinnovato"
"rinnovarsi","vr. (diventare nuovo) to change; essersi rinnovato"
"rinunciare (a)","vi. to give up, renounce; (incarico) to turn down; (trono, eredità) to renounce; avere rinunciato"
"ripagare","vt. (ricompensare) to repay; (pagare di nuovo) to pay again; avere ripagato"
"riparare","vt. (accomodare: abiti, radio, muro) to fix; (proteggere: da sole, vento) to protect; (rimediare a: torto, ingiustizia) to put right; avere riparato"
"ripararsi","vr. (cercare riparo) to shelter; (proteggersi) to protect o.s.; essersi riparato"
"ripassare","vt. (passare sopra) to go over again; (ripetere: lezione) to revise; vi. (ritornare) to call in again; essere ripassato"
"ripetere","vt. (rifare: esperimento, esame) to repeat; (ripassare: lezione) to go over again; (ridire) to repeat; avere ripetuto"
"ripetersi","vr. (dire o fare le stesse cose) to repeat o.s.; (accadere di nuovo) to happen again; essersi ripetuto"
"riportare","vt. (portare di nuovo o indietro) to take back; (riferire: notizie, dichiarazioni) to report; (ricavare: impressione) to get; MATH to carry over; (ottenere: vittoria, utile) to achieve; (subire: danni) to suffer; dir (condanna) to receive; avere riportato"
"riportarsi (a)","vr. (also figurative) to go back to; (riferirsi a) to refer to; essersi riportato"
"riposare","vt. (mente, membra, vista) to rest; (posare di nuovo) to put back again; vi. (dormire) to sleep; (fermarsi) to stop; avere riposato"
"riposarsi","vr. (dormire) to sleep; (prendere ristoro) to rest; essersi riposato"
"riprendere","vt. (prendere di nuovo) to pick up again; (prendere indietro) to get back; (ricominciare) to start again; (rimproverare) to tell off; film to shoot; avere ripreso"
"riprendere","vi. (ricominciare) to start again; avere ripreso"
"riprendersi","vr. (ricuperare vigore) to recover; essersi ripreso"
"risaltare","vi. (spiccare, eccellere) to stand out; essere risaltato"
"riscaldare","vt. (minestra) to warm up again; (stanza, casa) to heat; avere riscaldato"
"riscaldarsi","vr. (diventare caldo) to get warm; essersi riscaldato"
"rischiare","vt. to risk; avere rischiato"
"risciacquare","vt. (stoviglie, bucato) to rinse; avere risciacquato"
"riscontrare","vt. (rilevare: difetto, irregolarità) to identify; (confrontare) to compare; (avere: successo) to enjoy; avere riscontrato"
"riscontrare","vi. (corrispondere) to match; essere riscontrato"
"risiedere","vi. (abitare) to be based; avere risieduto"
"risolvere","vt. <risolvo> (equazione, problema, indovinello) to solve, (questione, controversia) to resolve; (dubbio) to settle; LAW (contratto) to cancel; avere risolto [o risoluto]"
"risolversi","vr. <risolvo> (problema, questione) to resolve o.s.; essersi risolto [o risoluto]"
"rispettare","vt. (persone, opinioni, diritti) to respect; (ordini) to obey; (feste) to observe; (mantenere: parola) to keep; avere rispettato"
"rispondere","vi. <rispondo> (dare una risposta) to answer; (replicare) to answer back; avere risposto"
"risultare","vi. (derivare) to be shown; (essere accertato) to be clear; (rivelarsi) to prove to be; essere risultato"
"ritenere","vt. (considerare) to consider; (trattenere: somma, importo) to deduct; avere ritenuto"
"ritenersi","vr. (considerarsi) to consider o.s.; essersi ritenuto"
"ritornare","vi. (venire di nuovo) to go <span class=target"">[<span class=""or""><acronym title=""or"">or</acronym></span> come]</span> back; (ricomparire) to return; (ridiventare) to become again; essere ritornato"""
"riunire","vt. <riunisco> (elementi) to unite; (mettere insieme: pezzi, fogli) to gather; (riconciliare: coniugi) to reconcile; (convocare: squadra) to gather together; avere riunito"
"riunirsi","vr. <riunisco> (fare una riunione) to meet; (tornare insieme: squadra) to reunite; essersi riunito"
"riuscire","vi. (avere esito: foto, film) to come out; (risultare) to be; (avere successo) to succeed; essere riuscito"
"rivolgere","vt. (attenzione, sguardo, proiettore) to turn, direct; (parole) to address; avere rivolto"
"rompere","vt. <rompo> (vetro, vaso) to smash, (bastone) to break; (silenzio, incanto) to break; (interrompere: amicizia) to break off, (dieta) to stop; (file, righe) to break; avere rotto"
"rompersi","vr. <rompo> (spezzarsi: vaso, bicchiere) to smash; (macchina, radio, lavatrice) to break down; essersi rotto"
"ronzare","vi. to buzz; avere ronzato"
"russare","vi. to snore; avere russato"
