"epoca","n. f. <-che> (periodo storico) epoch; (tempo) time"
"equivoco","n. m. <-ci> (malinteso) misunderstanding"
"eredità","n. f. <-> inheritance"
"ereditiera","n. f. heiress"
"esigenza","n. f. requirement"
"esilio","n. m. <-i> exile"
"esitazione","n. f. hesitation"
"esterno","n. m. (di contenitore) outside; (di edificio) exterior; THEAT outdoor scene"
"esterno","n. m. day student"
"estraneità","n. f. <-> non-involvement"
"fallimento","n. m. LAW (bancarotta) bankruptcy; (risultato, persona) failure"
"familiare","n. mf. family member"
"fatica","n. f. <-che> (sforzo) effort; (affaticamento) exhaustion; (pena, difficoltà) difficulty; (lavori pesanti) labor"
"ferita","n. f. injury"
"fibra","n. f. (gener) fiber; pl. fiber; (costituzione fisica) constitution"
"foglia","n. f. <-glie> leaf"
"fonte","n. f. (sorgente) spring; (di guadagno, guai, informazioni) source"
"foschia","n. f. <-schie> mist"
"francobollo","n. m. stamp"
"fronda","n. f. foliage"
"fuga","n. f. <-ghe> (atto del fuggire) escape; (fuoriuscita: di gas, liquidi) leak; MUS fugue"
"genio","n. m. <-i> (talento, persona) genius; (folletto) genie"
"gentilezza","n. f. (di persona) kindness, (di modi) courtesy; (piacere) favor"
"gesto","n. m. gesture"
"goccia","n. f. <-cce> drop"
"guardaroba","n. m. <-> (armadio, indumenti) wardrobe; (stanza) coatroom"
"guasto","n. m. breakdown"
"ibrido","n. m. hybrid"
"idioma","n. m. <-i> (lingue) idiom"
"imbrunire","n. m. (tramonto) dusk"
"impiegato","n. m. (dipendente) employee"
"impresa","n. f. (azione) enterprise; (ditta) company; pl. (di eroe) feats"
"incertezza","n. f. (di notizia, fonte) doubtful nature; (di condizione, sviluppi) uncertainty; (titubanza) uncertainty"
"incontro","n. m. (casuale) encounter; SPORTS match"
"incubo","n. m. nightmare"
"infarto","n. m. heart attack"
"inquinamento","n. m. ECO pollution"
"intervento","n. m. (intromissione) intervention; SPORTS tackle; (partecipazione) participation; (discorso) intervention; MED operation"
"isolato","n. m. (edifici) block"
"lavastoviglie","n. f. <-> dishwasher"
"lavatrice","n. f. (per biancheria) washing machine"
"lentezza","n. f. slowness"
"lettore","n. m. (chi legge) reader; (professione) foreign language assistant"
"lettura","n. f. (atto del leggere) reading; (scritto) (piece of) writing"
"lontananza","n. f. (distanza) distance; (assenza, mancanza) absence"
"lutto","n. m. (dolore) grief; (abiti) mourning (clothes); (perdita) bereavement"
"maggioranza","n. f. majority"
"malinteso","n. m. misunderstanding"
"mancia","n. f. <-ce> tip"
"manciata","n. f. (pugno) handful; (piccola quantità) couple"
"mangiare","n. m. food"
"matita","n. f. pencil"
"matrigna","n. f. stepmother"
"media","n. f. average, medium"
"mensola","n. f. shelf"
"merce","n. f. (prodotto) goods <span class=number""><acronym title=""plurale"">pl</acronym></span>; commodity"""
"mestiere","n. m. (lavoro) job, (lavoro manuale) trade; (pratica) experience; money-spinner"
"metà","n. f. (parte) half; (punto di mezzo) middle"
"micio","n. m. <-ci, -ce> puss"
"minore","n. mf. (più giovane) youngest; (minorenne) minor"
"mortale","n. m. mortal"
"motivo","n. m. (ragione) reason"
"mucchio","n. m. <-cchi> (di carte, pietre, stracci) heap; (grande quantità) a lot"
"nebbia","n. f. <-ie> METEO fog; (nebulosità) mist"
"nozze","n. f. wedding"
"nube","n. f. (nuvola) cloud; SCI (radioattiva, tossica, cosmica, ionica) cloud"
"nulla","n. m. nothing"
"oggetto","n. m. (cosa) object; (scopo) object; (argomento) subject; LAW matter; PHILOS object; LING object, (complemento oggetto) direct object; ADMIN (nelle lettere) re:"
"omaggio","n. m. <-ggi> (offerta) gift; (segno di rispetto) tribute; pl. (ossequi) regards"
"ombra","n. f. (zona non illuminata) shade; (oscurità) darkness; (sagoma) shadow"
"onda","n. f. (del mare) wave; PHYS wave"
"opera","n. f. (attività) work; (prodotto) work; LIT, arte work; MUS opera; (teatro) play"
"origine","n. f. origin"
"ospite","n. mf. (persona che ospita) host; (persona ospitata) guest"
"ossatura","n. f. ANAT (insieme delle ossa) skeleton; ANAT (struttura ossea) bone structure; (struttura portante: di edificio, economia) framework"
"ostacolo","n. m. (impedimento) obstacle; (intralcio) hindrance"
"padella","n. f. (pentola) frying pan; (per malati) bedpan"
"paesaggio","n. m. <-ggi> GEOG landscape; (panorama) view; (pittura) landscape (painting), PHOTO landscape (photograph)"
"parere","n. m. (opinione) opinion; (di esperto) advice"
"partita","n. f. (incontro sportivo, gioco) game; COMM entry; (di caccia) party; MUS partita"
"passo","n. m. (gener) step; (andatura) pace; (impronta) footprint; TECH thread; AUTO wheelbase; film gauge; MUS (brano) passage; (valico) pass; (stretto di mare) strait"
"pazzo (-a)","n. m. MED madman, madwoman; (persona insensata) crazy person"
"pelle","n. f. (cute) skin; (pellame) leather; (buccia) peel"
"pera","n. f. (frutto) pear; (di eroina) fix"
"percorso","n. m. (tragitto) route; (tempo di percorrenza) journey; SPORTS (nell'equitazione) round; COMPUT path"
"perdono","n. m. REL forgiveness; (scusa) pardon"
"peso","n. m. (gener) weight, (cosa pesante) heavy object; SPORTS (in atletica) shot; (incombenza, angoscia) burden vita"
"petto","n. m. ANAT chest, (di donna) bust, pl. (organi) breasts, FOOD breast; (di abito) front"
"piacere","n. m. (gener) pleasure; (favore) favor"
"piano","n. m. (livello) level, MATH plane; (superficie) surface; (di edificio) floor; (progetto) plan; MUS piano"
"pianta","n. f. BOT plant; (del piede) sole; (di edificio, città) layout"
"pietra","n. f. stone"
"pioggia","n. f. <-gge> METEO rain; (grande quantità) torrent"
"polemica","n. f. <-che> (contrasto di opinioni) argument, (attacco) attack"
"polvere","n. f. (sui mobili, in strada) dust; (sostanza sminuzzata) powder"
"possesso","n. m. (di bene, facoltà) possession; (padronanza) command; pl. (proprietà terriera) property"
"posta","n. f. (servizio) postal service, (ufficio postale) post office; (corrispondenza) mail; (nei giochi) stake"
"potere","n. m. (gener) power"
"preavviso","n. m. (avviso preventivo) warning; LAW (comunicazione, periodo) notice"
"prefisso","n. m. LING prefix; TELEC (prefisso (telefonico)) area code"
"pressione","n. f. pressure"
"prigione","n. f. (carcere, ambiente opprimente) prison; (stanza buia) dungeon"
"principio","n. m. <-i> (inizio) beginning; (origine) origin; pl. (concetto fondamentale) principles; (concetto, norma etica) principle"
"profondità","n. f. <-> depth"
"proposta","n. f. proposal"
"proprietà","n. f. <-> (diritto) ownership, (bene, caratteristica) property; (di linguaggio) correctness"
"punteggiatura","n. f. punctuation"
"puntura","n. f. (iniezione) injection; (di zanzara) bite, (di ago, spina) prick; (fitta) sharp pain"
"quaderno","n. m. notebook"
"rabbia","n. f. <-ie> MED (idrofobia) rabies; (collera, furore) anger; (stizza, disappunto) irritation; (impeto, furia) fury"
"raffreddore","n. m. cold"
"ragione","n. f. (facoltà, motivo) reason; (diritto) right"
"rete","n. f. (di filo) net; (di letto) base of the bed; (stradale, commerciale) network; COMPUT network; TV channel"
"ricchezza","n. f. (gener) wealth; (di luogo, colore) richness; (abbondanza: di doni, risorse) abundance"
"ricerca","n. f. <-che> (di lavoro, di colpevole, di cause) search; SCI research; (indagine) investigation; (a scuola) research"
"ricevuta","n. f. receipt"
"riconoscimento","n. m. (identificazione) identification; LAW, POL (di figlio, persona giuridica) acknowledgement, (di Stato, titolo) recognition; (compenso) recognition; (di colpa, di errore) admission"
"riferimento","n. m. reference"
"rifiuto","n. m. (negazione) refusal; pl. (immondizie) garbage"
"riguardo","n. m. (cura: di oggetto) care; (stima: di persona) respect"
"riunione","n. f. meeting"
"rumore","n. m. (suono) noise; (scalpore) fuss"
"ruolo","n. m. (funzione) role; THEAT part"
"sabbia","n. f. <-ie> sand"
"salita","n. f. (azione) climb; (strada) hill"
"salotto","n. m. (stanza) living room; (mobilio) living room furniture; (letterario, artistico) salon"
"sasso","n. m. (pietra) stone, (masso) rock, (ciottolo) pebble"
"scaffale","n. m. set of shelves"
"scambio","n. m. <-i> (di persona) case of mistaken identity; (di doni, cortesie, idee) exchange; COMM trade; pl. RAIL switches"
"scatola","n. f. (di biscotti, delle scarpe) tin, (di carne, piselli) can"
"sciocchezza","n. f. (scemenza) stupid thing"
"scontro","n. m. AUTO, RAIL, AVIAT crash; MIL, SPORTS clash; (diverbio) confrontation"
"scrittura","n. f. (attività) writing; REL scripture; LAW document; THEAT, film, MUS engagement"
"sentimento","n. m. (il sentire) feeling; pl. (modo di pensare) sentiments"
"sfigato","n. m. unlucky person"
"sicurezza","n. f. safety, (certezza) certainty"
"silenzio","n. m. <-i> silence"
"smarrimento","n. m. (di oggetto) loss; (mancanza di lucidità) confusion"
"spavento","n. m. fright"
"spiegazione","n. f. explanation"
"spina","n. f. BOT thorn; ZOOL (di istrice) spine, (di pesce) bone; ELEC plug; TECH (di botte) tap"
"spreco","n. m. <-chi> waste"
"squilibrato","n. m. loony"
"stampato","n. m. (opuscolo) leaflet; (modulo) form"
"straccio","n. m. <-cci> (cencio) cloth; pl. rags"
"stranezza","n. f. strangeness"
"stupidaggine","n. f. stupidity"
"suggerimento","n. m. suggestion"
"svantaggio","n. m. <-ggi> (condizione) disadvantage"
"sviluppo","n. m. development"
"svolta","n. f. (azione) turn; (curva) bend; (cambiamento) turning point"
"taccuino","n. m. notebook"
"tascabile","n. m. paperback"
"tenerezza","n. f. tenderness"
"tensione","n. f. tension"
"tessera","n. f. (documento) membership card; (di mosaico) tile; (del domino) domino"
"tetto","n. m. (di edificio, vettura) roof; (casa) home; (limite massimo) ceiling"
"tostapane","n. m. <-> toaster"
"tradimento","n. m. (gener) betrayal; (di coniuge) infidelity"
"traduzione","n. f. (di scritto, discorso) translation; (di detenuti) transfer"
"tragitto","n. m. journey"
"tramite","n. m. means"
"tramonto","n. m. ASTRO (del sole) sunset, (di astri) setting; (di civiltà) decline"
"valanga","n. f. <-ghe> (di neve, ghiaccio) avalanche; (quantità enorme) flood"
"valigia","n. f. <-gie [o -ge]> suitcase"
"valore","n. m. (prezzo) value; (ideale) value; (importanza, pregio) value; (validità) validity; (capacità) worth; (coraggio) bravery; FIN (moneta, titolo, obbligazione) security; pl. (gioielli, oggetti preziosi) valuables <span class=number""><acronym title=""plurale"">pl</acronym></span>; (significato: di vocabolo","locuzione) meaning"""
"vantaggio","n. m. <-ggi> (privilegio) advantage; (giovamento, convenienza) benefit; a SPORTS (distacco) lead"
"vetrina","n. f. (di negozio) window; (evento, luogo rappresentativo) showcase; (mobile) display cabinet"
"vicino","n. m. (di casa) neighbor"
"viso","n. m. (volto) face; (espressione) expression"
"vissuto","n. m. (passato, esperienza) pl. experiences"
"vita","n. f. (gener) life; (durata: di fenomeno, prodotto) lifetime; (sussistenza) living"
"vita","n. f. waist"
"voce","n. f. voice"
"volante","n. m. (sterzo) steering wheel"
"volto","n. m. (viso, natura) face; (aspetto) aspect"
"vuoto","n. m. (spazio libero) void; (spazio senza oggetti) empty space, (senza persone) gap; (cavità) cavity; PHYS (di recipiente, ambiente) vacuum; (contenitore) empty container, (bottiglia) empty bottle; (lacuna) gap; (mancanza affettiva) emptiness"
