"vt. <piango> (lacrime) to cry; (lamentare) to mourn; vi. <piango> to cry","piangere; avere pianto"
"vt. (sbarra, fil di ferro, braccia, gambe, testa, corpo) to bend, (foglio, vestiti) to fold; (dominare) to subdue","piegare; avere piegato"
"vr. (incurvarsi) to bend (to); (arrendersi) to submit (to)","piegarsi (a); essersi piegato"
"vi. <piove>  to rain; to rain down","piovere; essere piovuto"
"to take, bring sth to sb","portare qc a qn"
"to lead sb to do sth","portare qn a fare qc"
"to lead sb to sth","portare qn a qc"
"to take away","portare via"
"vt. (trasportare, trascinare) to carry; (trasferire, accompagnare) to take; (dare, causare) to bring; (indossare) to wear; (reggere) to support","portare; avere portato"
"to be able to do sth","potere fare qc"
"vi. <posso> (gener) to be able to; (avere il permesso di) may","potere; avere potuto"
"vt. to predict","predire; avere predetto"
"to prefer doing sth","preferire fare qc"
"vt. <preferisco> to prefer","preferire; avere preferito"
"vt. REL to pray to; (chiedere) to beg","pregare; avere pregato"
"vt. (spingere su) to press; (incalzare) to pursue; vi. (stare a cuore) to be important","premere; avere premuto"
"to take note of sth","prendere nota di qc"
"prendere un caffé","(al bar, al ristorante) to have a coffee"
"to make a decision","prendere un decisione"
"to catch the train","prendere il treno"
"to catch the bus","prendere l'autobus"
"vt. <prendo> (gener) to take; (andare a prendere, ricevere, ottenere) to get, fetch; (malattia) to catch; (catturare, sorprendere) to catch; (ritirare) to pick up; (misurare) to measure; (far pagare) to charge; (assumere) to take on; (spazio) to take up; vi. <prendo> (piante) to take; (fuoco) to catch; (colla, cemento) to set; (avviarsi) to go","prendere; avere preso"
"vt. (posto, tavolo, camera) to reserve (hotel, classe) book","prenotare; avere prenotato"
"vt. (esame, concorso) to get ready; (piano, sorpresa, persona) to prepare","preparare; avere preparato"
"to prepare o.s. to do sth","prepararsi a fare qc"
"to prepare o.s. for sth","prepararsi a qc"
"vr. (vestirsi) to get ready","prepararsi; essersi preparato"
"vt. (mostrare: documento, passaporto) to show; (prodotto) to present","presentare; avere presentato"
"to have a good/poor appearance","presentarsi bene/male"
"vr. (apparire) to present o.s., appear; (farsi conoscere) to introduce o.s.","presentarsi; essersi presentato"
"vt. (anticipare) to foresee, predict","prevedere; avere preveduto"
"vt. (evitare) to avoid, prevent","prevenire; avere prevenuto"
"vt. <produco> (gener) to produce","produrre; avere prodotto"
"vt. <proibisco> (vietare) to forbid, prohibit","proibire; avere proibito"
"vt. (gener) to promote; (a scuola, a un esame) to pass","promuovere; avere promosso"
"vt. <proteggo> (difendere) to protect, (soccorrere) to defend","proteggere; avere protetto"
"vt. (gener) to try, (gener) to test, (abito, scarpe) to try on; (dolore, simpatia, pietà) to feel","provare; avere provato"
"to dry-clean","pulire a secco"
"vt. <pulisco> to clean","pulire; avere pulito"
"vt. <pungo> (soggetto: spina, spillo) to prick, (insetto, ortica) to sting","pungere; avere punto"
"vt. <punisco> (bambino, criminale) to punish","punire; avere punito"
"vt. (storia, bugie) to tell; (avventure) to tell about","raccontare; avere raccontato"
"vt. <rado> (barba, baffi) to shave off; (mento) to shave","radere; avere raso"
"vr. <rado> (barba, baffi) to shave o.s.","radersi; essersi raso"
"vt. (rinforzare) to reinforce; (carattere) to strengthen","rafforzare; avere rafforzato"
"vt. (meta, vetta) to reach, (persone) to join; (obiettivo) to achieve","raggiungere; avere raggiunto"
"vi. (riflettere) to reason, think","ragionare; avere ragionato"
"vt./vi. (rendere più lento) to slow down; fig. to lessen, slacken avere rallentato","rallentare"
"vt. (raffigurare) to depict; (simboleggiare, agire per conto di) to represent","rappresentare; avere rappresentato"
"vi. <reagisco> to react","reagire; avere reagito"
"vt. (progetto, opera) to realize, carry out; (sogno, desiderio) to fullfil;  (scopo) achieve","realizzare; avere realizzato"
"vt. (gener) to give (as a present)","regalare; avere regalato"
"vt. (apparecchio) to adjust; (gen) to regulate ","regolare; avere regolato"
"vi. <resisto> (gen) to resist; (fatica, siccità) to stand up (to), withstand","resistere (a); avere resistito"
"vi. to breathe; vt. to breathe (in)","respirare; avere respirato"
"to stay at home","restare a casa"
"to stay in bed","restare a letto"
"vi. (continuare a stare) to stay, remain; (avanzare) to be left","restare; essere restato"
"vt. (ospiti, regalo, lettera,) to receive; (insulto, condanna) to get","ricevere; avere ricevuto"
"vt. (chiedere di nuovo) to ask again; (con fermezza: aiuto, sostegno, sussidio) to request; (esigere: concentrazione, impegno) to require","richiedere; avere richiesto"
"vt. (persona, oggetto) to recognize; (ammettere: errori) to admit","riconoscere; avere riconosciuto"
"to remember having done sth","ricordarsi di aver fatto qc"
"to remember to do sth","ricordarsi di fare qc"
"(nome, persona, fatto) to remember","ricordarsi; essersi ricordato"
"to laugh till one cries","ridere fino alle lacrime"
"vi. <rido> to laugh (at)","ridere (di); avere riso"
"vt. <riduco> (diminuire: impegni, tasse, velocità) to reduce","ridurre; avere ridotto"
"vr. <riduco> (diventare) to be reduced; (diminuire) to decrease","ridursi; essersi ridotto"
"vt. (bicchiere, sacco) to fill (up); (modulo) to fill in/out","riempire; avere riempito"
"vt. <riferisco> (riportare: fatto, episodio) to report","riferire; avere riferito"
"vr. <riferisco> (alludere) to allude (to), refer (to)","riferirsi (a); essersi riferito"
"vt. (non accettare: proposta, invito) to turn down, (consigli) to reject","rifiutare; avere rifiutato"
"to refuse to do sth","rifiutare di fare qc"
"to be hurt, offended","rimanerci male"
"to stay at home","rimanere a casa"
"to stay in bed","rimanere a letto"
"to stay in the car","rimanere in macchina"
"to be left behind","rimanere indietro"
"to be (left) speechless","rimanere senza parole"
"vi. <rimango> (restare) to remain, stay; (avanzare) to be left","rimanere; essere rimasto"
"vt. to thank","ringraziare; avere ringraziato"
"vi. to give up, renounce","rinunciare (a); avere rinunciato"
"vt. (ricompensare) to repay; (pagare di nuovo) to pay again","ripagare; avere ripagato"
"vt. (accomodare: abiti, radio, muro) to repiar, fix","riparare; avere riparato"
"vt. (passare sopra) to go over again, review; (ripetere: lezione) to revise","ripassare; essere ripassato"
"vt. (rifare: esperimento, esame) to repeat; (ripassare: lezione) to go over again","ripetere; avere ripetuto"
"vr. (prendere ristoro) to rest","riposarsi; essersi riposato"
"vt. to risk","rischiare; avere rischiato"
"vt. <risolvo> (equazione, problema, indovinello) to solve, (questione, controversia) to resolve","risolvere; avere risolto"
"to say (answer) yes/no","rispondere di sì/no"
"to be accountable for sth","rispondere di qc"
"vi. <rispondo> (dare una risposta) to answer; (replicare) to answer back","rispondere; avere risposto"
"vt. (considerare) to consider; (trattenere: somma, importo) to deduct","ritenere; avere ritenuto"
"vr. (considerarsi) to consider o.s.","ritenersi; essersi ritenuto"
"vi. (venire di nuovo) to go/come back; (ricomparire) to return","ritornare; essere ritornato"
"to be able to do sth","riuscire a fare qc"
"vi. (uscire di nuovo) to go out again; (avere successo) to succeed, be successful","riuscire; essere riuscito"
"vt. (attenzione, sguardo, proiettore) to turn, direct; (parole) to address","rivolgere; avere rivolto"
"vr. to go and see, go and speak (to)","rivolgersi (a)"
"vt. <rompo> (silenzio, incanto, bastone, file, righe) to break; (interrompere: amicizia) to break off","rompere; avere rotto"
"vr. <rompo> (macchina, radio, lavatrice) to break down","rompersi; essersi rotto"
"vi. to buzz, hum","ronzare; avere ronzato"
"vi. to snore","russare; avere russato"
