"imperdibile, imperdibili","not to be missed, unmissable","imperdibile, imperdibili"
"rilassante, rilassanti","relaxing","rilassante, rilassanti"
"ammazzare","to kill; exhaust, wear out; avere ammazzato","ammazzare"
"palese, palesi","clear, evident","palese, palesi"
"tentazione","f. temptation","tentazione"
"posizione","f. position","posizione"
"arrivo","m. arrival","arrivo"
"consecutivo, consecutiva","consecutive","consecutivo, consecutiva"
"brivido","m. shiver, shudder, chill","brivido"
"orgoglioso, orgogliosa","proud","orgoglioso, orgogliosa"
"faticoso, faticosa","tiring, exhausting","faticoso, faticosa"
"complesso, complessa","complex, complicated","complesso, complessa"
"appartenere","to belong to, be a member of; avere appartenuto","appartenere"
"mansione","f. duty, job, task","mansione"
"umore","m. mood, temperament","umore"
"parecchio, parecchia","quite a lot (of), quite a bit","parecchio, parecchia"
"interrogare","to question, examine; avere interrogato","interrogare"
"scemo, scema","stupid, foolish, silly","scemo, scema"
"proporre","to suggest, propose; avere proposto","proporre"
"suggerire","to suggest, put forward; avere suggerito","suggerire"
"flessibilità","f. flexibility","flessibilità"
"sonno","m. sleep","sonno"
"inaccettabile, inaccettabili","unacceptable","inaccettabile, inaccettabili"
"curare","to treat, cure, look after; avere curato","curare"
"costringere qn (a fare qc)","to force or compel sb (to do sth)","costringere qn (a fare qc)"
"perdita","f. loss, waste","perdita"
"allestire","to organize, stage; avere allestito","allestire"
"onestà","f. honesty, fairness","onestà"
"libertà","f. freedom, liberty","libertà"
"sostegno","m. support","sostegno"
"avvicinare (a)","to bring near (to); avere avvicinato","avvicinare (a)"
"cuore","m. heart","cuore"
"spuntino","m. snack","spuntino"
"riscontrare","to notice, find; avere riscontrato","riscontrare"
"smarrito, smarrita","lost; bewildered","smarrito, smarrita"
"completare","to complete, finish; avere completato","completare"
"scappare (da)","to escape (from)","scappare (da)"
"fondamentale, fondamentali","fundamental, basic","fondamentale, fondamentali"
"descrivere","to describe; avere descritto","descrivere"
"ingiustificabile, ingiustificabili","unjustifiable","ingiustificabile, ingiustificabili"
"persona","f. person","persona"
"schiantare","to break, tear apart; avere schiantato","schiantare"
"rapporto","m. connection, relationship; report","rapporto"
"spinta","f. push, shove; incentive","spinta"
"ansia","f. anxiety","ansia"
"speso, spesa","expense","speso, spesa"
"togliere","to remove, take away, take off; avere tolto","togliere"
"settimanale, settimanali","weekly","settimanale, settimanali"
"situazione","f. situation","situazione"
"taciturno, taciturna","taciturn","taciturno, taciturna"
"atroce, atroci","atrocious; terrible, dreadful","atroce, atroci"
"prestare","to lend; avere prestato","prestare"
"rimproverare","to scold, reprimand; avere rimproverato","rimproverare"
"stupendo, stupenda","marvelous, wonderful","stupendo, stupenda"
"mondo","m. world","mondo"
"amicizia","f. friendship","amicizia"
"confrontare","to compare; avere confrontato","confrontare"
"perfezione","f. perfection","perfezione"
"scarseggiare","to be scarce, be lacking; avere scarseggiato","scarseggiare"
"far cascare qc","to drop sth","far cascare qc"
"reazione","f. reaction","reazione"
"faticare a fare qc","to have difficulty in doing sth, have difficulty doing sth","faticare a fare qc"
"aumentare","to increase, go up, raise; essere aumentato","aumentare"
"cambiamento","m. change","cambiamento"
"ritorno","m. return","ritorno"
"trasportare","to carry; transport; avere trasportato","trasportare"
"solo, sola","only, alone, lonely","solo, sola"
"progetto","m. plan, project","progetto"
"sforzare","to force, strain; avere sforzato","sforzare"
"criminalità","f. criminal nature, crime","criminalità"
"malinconia","f. melancholy, gloom","malinconia"
"sopportare","to support, bear; stand, put up with, tolerate; avere sopportato","sopportare"
"motivo","m. reason. grounds, cause","motivo"
"giacere","to lie (idle); essere giaciuto","giacere"
"allestimento","m. preparation, setting up","allestimento"
"autore, -trice","author","autore, -trice"
"voler dire (che)","to mean (that)","voler dire (che)"
"servizio","m. duty, (domestic) service","servizio"
"agio","m. ease, comfort","agio"
"interesse","m. interest","interesse"
"pretendere","to demand, require; expect; avere preteso","pretendere"
"allontanarsi (da)","to go away (from), move away (from)","allontanarsi (da)"
"faticare","to work hard, toil; avere faticato","faticare"
"governo","m. government","governo"
"incoraggiare","to encourage; avere incoraggiato","incoraggiare"
"pentirsi","to regret; repent; essersi pento","pentirsi"
"segno","m. sign","segno"
"percorso","m. journey, route, course","percorso"
"consegnare","to deliver; hand in, submit","consegnare"
"pavimento","m. floor","pavimento"
"utilizzare","to use, make use of, utilize; avere utilizzato","utilizzare"
"includere","to enclose, include; avere incluso","includere"
"autorità","f. authority","autorità"
"tristezza","f. sadness, sorrow","tristezza"
"profondo, profonda","deep heavy profound","profondo, profonda"
"asciugamano","m. towel","asciugamano"
"benessere","m. well-being, comfort","benessere"
"livello","m. level, standard","livello"
"sbagliato, sbagliata","wrong, erroneous","sbagliato, sbagliata"
"corruzione","f. corruption","corruzione"
"miglioramento","m. improvement","miglioramento"
"gettare","to throw, hurl, toss; avere gettato","gettare"
"diminuire","to reduce, decrease, diminish","diminuire"
"paese","m. country, nation; village","paese"
"sventura","f. misfortune, mishap","sventura"
"sintomo","m. symptom","sintomo"
"pentirsi di qc/di aver fatto qc","to regret sth/doing sth","pentirsi di qc/di aver fatto qc"
"reputare","to consider, judge; avere reputato","reputare"
"faticare","to work hard, toil; avere faticato","faticare"
"sospetto, sospetta","suspicious, suspect","sospetto, sospetta"
"notizia","(piece of) news","notizia"
"occupare","to occupy, take up; avere occupato","occupare"
"senso","m. sense, meaning","senso"
"rabbia","f. anger, rage","rabbia"
"ciascuno, ciascuna","every, each (one)","ciascuno, ciascuna"
"termine","m. boundary, limit; end","termine"
"lezione","f. lesson","lezione"
"manuale, manuali","manual","manuale, manuali"
"raccogliere","to collect, pick (up); avere raccolto","raccogliere"
"sfogarsi","to give vent to one's feelings, get off one's chest; essersi sfogato","sfogarsi"
"possibilità","f. possibility","possibilità"
"sclerare","to flip out, freak out; avere sclerato","sclerare"
"comprendere","to include; comprise, consist of; avere compreso","comprendere"
"mezzo","m. means, way","mezzo"
"esecutivo, esecutiva","executive","esecutivo, esecutiva"
"caso","m. chance; possibility","caso"
"fiducia","f. trust, confidence","fiducia"
"esaurire","to exhaust, use up; avere esaurito","esaurire"
"straordinario","m. overtime","straordinario"
"comportare","to call for, require; avere comportato","comportare"
"diffuso, diffusa","widespread","diffuso, diffusa"
"superficialità","f. superficiality","superficialità"
"causare","to cause; avere causato","causare"
"teso, tesa","tight, tense, strained","teso, tesa"
"svolgere","to unroll, unwind; develop; discuss; carry out; avere svolto","svolgere"
"entrata","f. entry, entrance; admission","entrata"
"eccellere (in)","to excel (at); avere eccelso","eccellere (in)"
"pianificare","to plan; avere pianificato","pianificare"
"carità","f. charity","carità"
"ossessione","f. obsession","ossessione"
"sensitività","f. sensitivity","sensitività"
"arduo, ardua","arduous, difficult","arduo, ardua"
"compito","m. job, task, duty; homework","compito"
"sondaggio","m. survey","sondaggio"
"trasferirsi","to move; essersi trasferito","trasferirsi"
"intenso, intensa","intense, strong","intenso, intensa"
"ritrovarsi","to find o.s., end up; essersi ritrovato","ritrovarsi"
"improvvisare","to improvise, throw together; avere improvvisato","improvvisare"
"cascare","to fall; essere cascato","cascare"
"condurre","to lead, run, conduct; avere condotto","condurre"
"sentirsi di fare qc","to feel like doing sth","sentirsi di fare qc"
"sentimento","m. feeling","sentimento"
"accorgersi (di)","to notice, realize; essersi accorto","accorgersi (di)"
"crisi","f. crisis","crisi"
"reciproco, reciproca","reciprocal, mutual","reciproco, reciproca"
"probabilità","f. probability, likelihood","probabilità"
"favola","f. fairy tale, fable","favola"
"sollevare","to raise, lift; avere sollevato","sollevare"
"grado","m. degree, level; rank","grado"
"cima","f. top, summit, peak","cima"
"ammettere","to admit, let in, allow; avere ammesso","ammettere"
"estremo","m. extreme","estremo"
"consegnare qc (a qn)","to deliver sth (to sb); to hand sth in (to sb), submit sth (to sb)","consegnare qc (a qn)"
