"afferrare qn per un braccio","to grab sb by the arm"
"afferrarsi (a)","vr. to cling, hold on (to); essersi afferrato"
"affiancare","vt. (mettere a lato) to place side by side; fig. (sostenere) to support; avere affiancato"
"affittare","vt. (dare in affitto: casa) to rent out; (prendere in affitto: casa) to rent; avere affittato"
"affliggere","vt. to trouble, afflict; avere afflitto"
"affrettare","vt. (sveltire) to hasten, speed up; (anticipare: arrivo, partenza) to bring forward; avere affrettato"
"affrettare il passo","to pick up the pace"
"affrettarsi","vr. to hurry up; essersi affrettato"
"affrettarsi a fare qc","to hurry to do sth"
"affogare","vi. to drown; essere affogato"
"affrontare",",vt. (andare incontro a: pericolo, morte, nemico, avversario) to face; (paura, disgrazia) confront; avere affrontato"
"affrontarsi","vr. (scontrarsi: eserciti) to clash; essersi affrontato"
"agevolare","vt. (render facile: compito, lavoro, lettura) to facilitate; (favorire: commercio, investimenti) to make easier; (aiutare: utenti, investitori) to help; avere agevolato"
"aggiungere","vt. to add; avere aggiunto"
"aggiustare","vt. (riparare: motore, televisione) to repair, (vestiti) to alter; (mettere in ordine: capelli) to tidy, (abiti) to straighten; avere aggiustato"
"agire","vi. (operare, avere effetto) to act; (comportarsi) to behave; avere agito"
"agire bene/male","to behave well/badly"
"aiutare","vt. (assistere) to help; (favorire) to aid; avere aiutato"
"aiutare qn (a fare qc)","to help sb (to do sth)"
"aiutarsi","vr. to help o.s.; essersi aiutato"
"alimentare","vt. (nutrire: persona, animale) to feed; (motore, computer, caldaia) to power; avere alimentato"
"alimentarsi","vr. to eat; essersi alimentato"
"allagare","vt. to flood; avere allagato"
"allenare","vt. (atleta, squadra, memoria) to train; (cuore, muscoli) to strengthen; avere allenato"
"allenarsi","vr. to train; essersi allenato"
"allontanare","vt. (collocare lontano) to move away; (dal posto di lavoro) to dismiss; (dalla scuola) to expel; avere allontanato"
"allontanarsi","vr. to move away; essersi allontanato"
"allungare","vt. (accrescere di lunghezza: storia, libro, film) to make longer; (accrescere di durata: vita, riunione) to extend; avere allungato"
"allungarsi","vr. (farsi più lungo: giornate) to get longer; (sdraiarsi) to stretch out; essersi allungato"
"alzare","vt. (gener) to raise; (peso) to lift; avere alzato"
"alzare gli occhi al cielo","to roll one's eyes"
"alzare le spalle","to shrug"
"alzare la cresta","to get cocky, become over-confident"
"alzarsi","vr. (levarsi) to get up; (sorgere: sole, luna) to rise; essersi alzato"
"alzarsi in piedi","to stand up, get on one's feet"
"alzarsi da tavolo","to get up from the table"
"alzarsi dal letto","to get out of bed"
"alzarsi con il piede sbagliato","(cattivo umore) to get up on the wrong foot"
"amare","vt. to love; avere amato"
"amare fare qc","to love to do sth"
"ambientare","vt. (film, racconto) to set; avere ambientato"
"ambientarsi","vr. to settle in, get used to one's surroundings; essersi ambientato"
"ammalarsi","vr. to get sick, fall ill; essersi ammalato"
"ammalarsi di qc","to get sick with sth"
"ammaliare","vt. to bewitch; avere ammaliato"
"ammazzare","vt. (uccidere) to kill; fig. (affaticare) to exhaust; avere ammazzato"
"ammazzare il tempo","to kill time"
"ammazzarsi","vr. fig. (suicidarsi) to kill o.s.; essersi ammazzato"
"ammettere","vt. (supporre) to suppose; (riconoscere, accogliere) to admit; (permettere) to accept; avere ammesso"
"ammirare","vt. to admire; avere ammirato"
"andare","vt. to go; essere andato"
"andare a casa","to go home"
"andare a dormire","to go to sleep"
"andare a fare qc","to go to do sth"
"andare a finire qc","to go finish sth"
"andare a prendere qc","to go and get sth"
"andare a trovare qn","to go and see somebody"
"andare al lavoro","to go to work"
"andare al mercato","to go to the market"
"andare dal dentista","to go to the dentist"
"andare dal dottore","to go to the doctor"
"andare fiero di qn/qc","to be proud of, take pride in sb/sth"
"andare in banca","to go to the bank"
"andare in farmacia","to go to the pharmacy"
"andare in macchina","to drive (a car)"
"andare in moto","to drive (a motorcycle)"
"andare avanti","to go forward"
"andare via","to go away"
"andarsene","vr. to go away; essersene andato"
"angosciare","vt. to upset; avere angosciato"
"angosciarsi","vr. to become upset; essersi angosciato"
"angosciarsi per qu/qc","to get upset about sb/sth"
"annegare","vt./vi. to drown; avere annegato"
"annegarsi","vr. (uccidersi) to down o.s.; essersi annegato"
"annoiare","vt. to annoy, bore; avere annoiato"
"annoiarsi","vr. to be bored; essersi annoiato"
"annoverare","vt. to number; avere annoverato"
"anticipare","vt. (fare prima: azione) to bring forward; (dire prima: notizia) to reveal in advance; (dare prima: somma) to advance; avere anticipato"
"apparire","vi. to appear; (sembrare) to seem; essere apparso"
"apparire all'improvviso","to appear suddenly"
"apparire in sogno","to appear in a dream"
"appartenere","vi. to belong; essere appartenuto"
"appartenere a qn/qc","to belong to sb/sth"
"appendere","vt. (cappotto, giacca, quadro, lampada) to hang (up); avere appeso"
"appendersi","vr. to hang; essersi appeso"
"apprendere","vt. (imparare) to learn; (venire a sapere) to learn about; avere appreso"
"approfittare (di)","vi. (trarre vantaggio) to take advantage (of), to make the most (of)"
"approfittare di qu/qc","to take advantage of sb/sth"
"approfondire","vt. fig. (rendere (più) profondo: divario) to deepen; fig. (studiare a fondo: materia, tecnica) to go into great depth"
"approvare","vt. to approve; avere approvato"
"apprezzare","vt. to appreciate; avere apprezzato"
"aprire","vt. to open; avere aperto"
"aprire la finestra","to open the window"
"aprire la porta","to open the door"
"aprire gli occhi","(rendersi conto) to open one's eyes (to sth)"
"aprire le orecchie","(prestare attenzione) to listen carefully"
"arginare","vt. (fiume, acque) to embank; fig. (problema, conseguenze, spese) to limit; avere arginato"
"arrabbiarsi","vr. to get angry; essersi arrabbiato"
"arrendersi (a)","vr. (darsi vinto) to surrender (to); fig. (desistere) to give in (to); essersi arreso"
"arrivare","vi. (giungere) to arrive; essere arrivato"
"arrivare (a)","vi. (raggiungere) to reach; essere arrivato"
"arrivare ad un accordo","to reach an agreement"
"arrivare a buon punto","to reach a good point"
"arrivare a casa","to arrive home"
"arrivare a fare qc","to manage to do sth"
"arrivare ad una conclusione","to reach, arrive at a conclusion"
"arrivare al lavoro","to arrive at work"
"arrivare dal dentista","to arrive at the dentist"
"arrivare dal dottore","to arrive at the doctor"
"arrivare in banca","to arrive at the bank"
"arrivare in farmacia","to arrive at the pharmacy"
"arrivare in anticipo","to arrive early"
"arrivare in orario","to arrive on time"
"arrivare in ritardo","to arrive late"
"asciugare","vt. to dry; avere asciugato"
"ascoltare","vt. to listen to, vi. to listen; avere ascoltato"
"ascoltare qn fare qc","to listen to sb do sth"
"aspettare","vt. to wait (for); avere aspettato"
"aspettare la fine di qc","to wait until the end of sth"
"aspettare la fine","to wait until the end"
"aspettarsi","vr. to expect; essersi aspettato"
"assaggiare","vt. (provare) to try; (mangiare/bere una piccola quantità di) to taste/sip; avere assaggiato"
"assicurare","vt. (contro rischi: casa, auto, pacco) to insure; (garantire, fissare) to ensure, assure; avere assicurato"
"assicurare contro qc","(furto, rischio, incendio) to insure against sth"
"assicurare qc a qn","(affermare) to assure sb of sth"
"assicurare a qn che","to assure sb that"
"assicurarsi","vr. (fare un assicurazione) to get insurance; (garantirsi) to secure; (accertarsi) to make sure, ensure; essersi assicurato"
"assicurarsi contro qc","(furto, rischio, incendio) to insure o.s. against sth"
"assistere","vt. (cliente) to assist; vi. (spettacolo, lezione) to attend; (incidente) to witness; avere assistito"
"assomigliare","vi. to resemble; avere assomigliato"
"assomigliarsi","vr. to look alike; essersi assomigliato"
"assorbire","vt. (gener) to absorb; (incorporare: azienda, quota) to swallow up; (consumare: tempo) to take up; avere assorbito"
"assumere","vt. (responsibilità, impegno) to take on, (personale, operaio) to employ, hire; avere assunto"
"attaccare","vt. (fissare) to attach; (con colla: etichetta, manifesto) to stick; vi. (avere azione adesiva) to stick; (muovere all'assalto) to attack; avere attaccato"
"attaccare qc a qu","(malattia) to give sb sth"
"attendere","vt. to wait (for); avere atteso"
"attendere a qc","to attend to sth"
"attingere (a o da)","vt. (acqua) to draw (from); (denaro, risorse) to draw (on), obtain (from); avere attinto"
"attirare","vt. fig. (tirare a sé) to attract; fig. (allettare) to appeal to; avere attirato"
"attrarre","vt. (tirare a sé) to attract; fig. (allettare: proposta, idea) to appeal; avere attratto"
"attraversare","vt. (passare, attraverso) to cross; fig. (trascorrere: periodo) to go through; avere attraversato"
"attraversare la strada","to cross the street"
"attraversare un brutto periodo","to go through a difficult time"
"aumentare","vt. to increase; avere aumentato; vi. (numero, prezzi, salari) to rise; (quantità) to increase; essere aumentato"
"avere","vt. to have; avere avuto"
"aver bisogno di fare qc","to need to do sth"
"aver bisogno di qc","to need sth"
"aver voglia di fare qc","to want to do sth"
"aver voglia di qc","to  want sth"
"avere qc da bere","to have sth to drink"
"avere qc da fare","to have sth to do"
"avere qc da mangiare","to have sth to eat"
"avvenire","vi. to become, to happen, to occur; essere avvenuto"
"avvertire","vt. (ammonire, minacciare) to warn; avere avvertito"
"avvertire qu (di qc)","to let sb know (about sth)"
"avvicinare","(mettere vicino) to bring close, near; (persona) to approach; avere avvicinato"
"avvicinare qc a qn/qc","to bring sth close to sb/sth"
"avvicinare qn","to approach sb"
"avvicinarsi","vr. (farsi vicino) to come closer; (essere simile) to resemble; essersi avvicinato"
"avvicinarsi a qn/qc","to come closer to, approach sb/sth"
"avvisare","vt. (informare) to inform; (ammonire) to warn; avere avvisato"
"avvincere","vt. .fig (racconto, spettacolo) to captivate; avere avvinto"
"avvolgere","vt. (matassa, filo, cassetta) to wind; avere avvolto"
"avvolgere qc attorno a qu/qc","to wind sth around sb/sth"
"avvolgersi","vr. to wind; essersi avvolto"
"azzardare","vt. (arrischiare) to take a risk; to dare; avere azzardato"
"azzeccare","vt. (colpire nel segno) to hit; fig. (indovinare) to guess right; avere azzeccato"
"bagnare","vt. (con liquido) to wet; (annaffiare: erba, fiori) to water; (inumidire: fronte, labbra) to moisten; (fiume) to flow through, (mare) to wash; avere bagnato"
"bagnarsi","vr. (fare il bagno) to go for a swim; (con pioggia, acqua) to get soaked; essersi bagnato"
"ballare","vt./vi. (tango, valzer) to dance; avere ballato"
"balzare","vi. (saltare di scatto) to leap; fig. (risaltare) to stand out; essere balzato"
"balzare giù da qc","to leap down from sth"
"balzare giù dal letto","to leap out of bed"
"balzare in piedi","to leap to one's feet"
"balzare agli occhi","fig. to be obvious"
"bandire","vt. <bandisco> (indire) to announce; (eliminare) to ban; avere bandito"
"barare","vi. (al gioco) to cheat; avere barato"
"barattare","vt. to trade; avere barattato"
"barattare qc (con qc)","to trade sth (for sth)"
"basare","vt. (fondare) to base; avere basato"
"basare qc su qc","fig. (fondare) to base sth on sth"
"basarsi","vr. to base o.s.; essersi basato"
"basarsi su qc","fig. to be based on sth"
"bastare","v. imp. (essere sufficiente) to be enough; essere bastato"
"battere","vt. (dar colpi) to beat; (grano) to thresh, (carne) to pound; vi. (pioggia, sole, cuore) to beat; (orologio) to tick; (bussare) to knock; avere battuto"
"battere i denti","(per il freddo) to chatter"
"battere le mani","to clap (one's hands)"
"battere i piede","fig. to stamp one's feet"
"bere","vt. <bevo> (acqua, vino, caffè) to drink; (consumare) to be heavy on; (credere) to swallow; avere bevuto"
"bisognare","v. imp. <bisogna> (essere necessario) to be necessary;"
"bloccare","vt. (fissare: porta, finestra) to block; (paziente, criminale, traffico) to stop; (con posto di blocco) to block off; (interrompere: comunicazioni, strada, paese) to cut off; (intralciare: città, binari) to immobilize; (prezzi, salari, licenziamenti) to freeze; (inibire) to inhibit; avere bloccato"
"bloccarsi","vr. (fermarsi: computer) to freeze, (tastiera, freni) to jam, (motore) to stall; (inibirsi) to freeze; essersi bloccato"
"bocciare","vt. (agli esami) to fail; (proposta, idea) to reject; (alle bocce) to hit; avere bocciato"
"bollire","vt. to boil; vi. to boil; avere bollito"
"bollire di rabbia","to seethe with rage"
"bruciare","vt. (carta, legna, pentola) to burn, (casa) to burn down; (con ferro da stiro) to scorch; (sole, vento, freddo) to burn, (gelo) to blacken; (fuoco, carta, rami) to burn; (casa, bosco) to be on fire; (sole, sabbia) to be burning; (cibi) to be hot; (ardere) to be burning; essere bruciato"
"bruciare dal desiderio di fare qc","fig. to be burning with desire to do sth"
"bruciarsi","vr. (scottarsi) to burn oneself; (arrosto, risotto, sugo) to be burnt; essersi bruciato"
"bussare","vi. to knock; avere bussato"
"bussare alla porta","to knock on the door"
"buttare","vt. (gettare) to throw; avere buttato"
"buttare (via)","to throw away"
"buttare qc a qn","to throw sth at sb"
"buttare giù","(scritto) to jot down; (cibo, boccone) to gulp down; (edificio) to pull, knock down"
"buttarsi","vr. to throw o.s.; essersi buttato"
"buttarsi giù","fig. to get depressed"
"cacciare","vt. SPORTS (animali) to hunt; (mettere) to put; (mandar via) to throw out; (tirare fuori) to get out; (emettere) to let out; avere cacciato"
"cacciare fuori la lingua","to stick out one's tongue"
"cacciare un urlo","to let out a yell"
"cacciarsi","vr. (nascondersi) to hide (o.s.); (introdursi, mettersi) to get; essersi cacciato"
"cacciarsi nei pasticci","fig. to get into trouble"
"cadere","vi. (cascare: persona) to fall; (aereo) to crash; essere caduto"
"cadere morto","to drop dead"
"cadere in piedi","a fig. to land on one's feet"
"cadere ammalato","to fall sick"
"calcolare","vt. (dimensioni, differenza, durata, valore) to calculate; fig. (valutare) to assess; (tenere contro) to take into account; avere calcolato"
"calmare","vt. (persona) to calm (down); (ira, rabbia) to reduce; (pianto) to stop; (dolore) to alleviate; avere calmato"
"calmarsi","vr. to calm o.s. down; (dolore) to ease; essersi calmato"
"calpestare","vt. (con i piedi) to tread on; (sentimenti) to trample on; avere calpestato"
"cambiare","vt. to change; (scambiare) to exchange; avere cambiato; vi. (trasformarsi) to change; essere cambiato"
"cambiare casa","to move (house)"
"cambiare idea","to change one's mind"
"cambiare argomento","to change the subject"
"cambiare qc con qn","to exchange sth with sb"
"cambiare qc per qc","to exchange sth for sth"
"cambiare treno/aereo","to change trains/planes"
"camminare","vi. (andare a piede) to walk; avere camminato"
"camminare sulle uova","fig. to walk on eggshells"
"cancellare","vt. (con la gomma) to erase; (con la penna) to cross out; (sulla lavagna) to wipe off; fig. (appuntamento, prenotazione, volo) to cancel; avere cancellato"
"candidare","vt. (presentare come candidato) to put forward as a candidate; (proporre come candidato) to nominate; avere candidato"
"candidarsi","vr. to run as a candidate; essersi"
"cantare","vt. (canzone) to sing; vi. to sing; avere cantato"
"capire","vt. <capisco> to understand; vi. <capisco> to understand; essere capito"
"capire male qc","to misunderstand sth"
"far capire qc a qu","to make sth clear to sb"
"capitare","vi. (giungere) to come; (succedere) to happen; essere capitato"
"capitare bene/male","to have good luck/bad luck"
"capita a tutti","it happens to everyone"
"caricare","vt. (macchina, camion, nave, merce) to load; (passeggeri) to pick up; (batterie) to charge; (fucile, pistola, macchina fotografica) to load; (orologio) to wind (up); MIL (assaltare) to charge; SPORTS to tackle; (oberare) to overload; (aumentare) to increase; avere caricato"
"caricare qu di qc","fig. to overload sb with sth"
"caricare la dose","fig. to lay it on thick"
"causare","vt. (danni, dolore, problemi) to cause; avere causato"
"cedere","vt. (lasciare) to give up; COMM, LAW (vendere) to sell; vi. MIL to yield; (darsi per vinto) to give in; (pilastri, fondazioni) to give way; avere ceduto"
"cedere il passo a qn","to let sb go first"
"cedere il passo a qc","fig. to give way to sth"
"cedere a qc","fig. to give in to sth"
"celare","vt. (significato, tristezza, verità) to conceal; avere celato"
"celarsi","vr. to be concealed; essersi celato"
"celebrare","vt. (festeggiare: vittoria, festa) to celebrate; (ufficiare: messa) to celebrate, (nozze) to officiate at; (glorificare) to celebrate; avere celebrato"
"cercare","vt. (tentare di trovare) to look, search for; (tentare di ottenere: gloria, fama, potere) to seek; (desiderare: affetto, serenità, tranquillità) to want; avere cercato"
"cercare (di)","vi. (sforzarsi) to try; avere cercato"
"cessare","vt. to stop, cease; essere cessato; vi. to stop, cease; avere cessato"
"cessare di fare qc","to stop doing sth"
"chiacchierare","vi. (parlare) to chat; pej. (spettegolare) to gossip; avere chiacchierato"
"chiamare","vt. (rivolgersi a) to call; (far venire: medico, polizia, taxi) to call; (telefonare a) to call; (svegliare) to call; (mettere nome a) to call; (definire) to call; avere chiamato"
"chiamarsi","vr. (aver nome) to be called; essersi chiamato"
"chiedere","vt. <chiedo> (per sapere) to ask; (per avere) to ask for; vi. to ask; vi. <chiedo> to ask; avere chiesto"
"chiedere di qn","to ask about sb"
"chiedere qc a qn","to ask sb for sth"
"chiedere qu di fare qc","to ask sb to do sth"
"chiedere il prezzo di qc","to ask the price of sth"
"chiedere un consiglio a qu","to ask sb for advice"
"chiedere notizie di qu","to ask sb for news"
"chiedere un favore a qu","to ask sb for a favor"
"chiedere di qu","to ask about sb"
"chiedersi","vr. to wonder; essersi chiesto"
"chiudere","vi. <chiudo> (porta, finestra) to close; (rubinetto) to turn off; (scuola, locale) to close; COMM (cessare l'attività: fabbrica, negozio) to close down; avere chiuso"
"chiudersi","vr. <chiudo> (rinchiudersi) to shut o.s.; essersi chiuso"
"chiudere a chiave la porta","to lock the door"
"chiudere a chiave","to lock"
"chiudere la bocca","fig. to shut one's mouth"
"chiudere un occhio","fig. to turn a blind eye"
"circondare","vt. (accerchiare, contornare) to surround; avere circondato"
"circondare qu di qc","fig. to lavish sth on sb"
"circondarsi (di)","vr. to surround o.s. (with); essersi circondato"
"circondarsi di qu/qc","to surround oneself with sb/sth"
"coccolare","vt. (bambino, animale) to cuddle; avere coccolato"
"cogliere","vt. <colgo> (fiore, frutto) to pick; (occasione) to take, (offerta) to accept; (sorprendere) to catch; (significato, problema) to understand; (colpire) to strike; avere colto"
"cogliere qc al volo","fig. to jump at sth"
"cogliere qu in flagrante","to catch sb redhanded"
"coinvolgere","vt. to involve, to implicate; avere coinvolto"
"coinvolgere qu in qc","to involve sb in sth"
"colare","vt. (liquido, brodo) to strain; (metallo) to cast; essere colato; vi. (gocciolare: liquido) to run, (cera) to drip; (recipiente) to leak; avere colato"
"collegare","vt. (fili, cavi, computer) to connect, join, link; avere collegato"
"collegarsi","vr. to connect, join, meet; essersi collegato"
"colpire","vt. <colpisco> (avversario, bersaglio) to hit; (danneggiare: città, zona) to strike; (impressionare) to make an impression on; avere colpito"
"colpire qu con un pugno","to punch sb"
"colpire nel segno","fig. to hit the nail on the head"
"coltivare","vt. (campo, terreno) to cultivate; (patate, rape) to grow; (amicizia, mente) to cultivate, (scienze, arti) to go in for; avere coltivato"
"combattere","vt. MIL (nemico, guerra) to fight; (malattia, ignoranza, delinquenza) to combat; vi. to fight; avere combattuto"
"combattere contro qc","to fight (against) sth"
"combattere per qc","to fight for sth"
"cominciare","vt. (lavoro, studi, discorso, libro) to start; vi. to start; avere cominciato"
"cominciare a fare qc","to start doing sth"
"commuovere","vt. (momento, storia, cerimonia) to move, touch, affect; avere commosso"
"commuoversi","vr. to be moved, get emotional; essersi commosso"
"comparire","to appear, cut a fine figure; essere comparso"
"compatire","vt. <compatisco> (avere compassione di) to feel sorry for; (disprezzare) to pity; avere compatito"
"compiacere","vi. (assecondare) to please; avere compiaciuto"
"compiacersi","vr. to be pleased; essersi compiaciuto"
"compiacersi con qu per qc","to congratulate sb on sth"
"compiere","vt. <compio> (concludere: missione, studi) to complete; (fare) to carry out; avere compiuto"
"compiere gli anni","to have one's birthday"
"comportarsi","to behave, comport o.s.; essersi comportato"
"comprare","to buy; avere comprato"
"comprendere","to understand; avere compreso"
"comunicare","to communicate; avere comunicato"
"concedere","to concede, grant, award; avere concesso (conceduto)"
"concludere","to conclude; avere concluso"
"condurre","vi. <conduco> SPORTS to lead; (strada) to lead; avere condotto"
"condurre a termine qc","fig. to complete sth"
"confondere","vt. to confuse; avere confuso"
"confondersi","vr. (mescolarsi) to mingle; (immagini, suoni, colori) to merge; (sbagliarsi) to get confused; (turbarsi) to get flustered; essersi confuso"
"confondersi tra la folla","to mingle with the crowd"
"confrontare","vt. (offerte, prezzi, tariffe) to compare; avere confrontato"
"conoscere","vt. <conosco> (persona, metodo, ristorante, lingua) to know; (incontrare) to meet; avere conosciuto"
"conosco i miei polli","hum. I know who I'm dealing with"
"conoscersi","vr. <conosco> (incontrarsi) to meet; (essere amici) to know each other; essersi conosciuto"
"conquistare","vt. (ottenere: diritto, potere, libertà) to gain; MIL to conquer; (persona) to win over, (amicizia, amore, simpatia) to win; avere conquistato"
"consegnare","vt. (recapitare: posta, merce) to deliver; (affidare) to hand over; avere consegnato"
"considerare","vt. (tenere conto, ritenere) to consider; (esaminare) to examine; avere considerato"
"consistere","vi. (essere composto di) to consist; essere consistito"
"consistere di qc","to consist of sth"
"consolare","vt. (bambino) to console, (confortare) to comfort; (rallegrare) to cheer up; avere consolato"
"consolarsi","vr. (trovare conforto) to console o.s., be comforted; (rallegrarsi) to cheer up; essersi consolato"
"consolarsi di qc","to console oneself with sth"
"constatare","vt. (notare) to notice, to note, observe; avere constatato"
"consumare","vt. (rovinare: scarpe, cinturino, gomme) to wear out; (mangiare: pasti, cibo) to consume; (matrimonio) to consummate, (delitto) to commit; avere consumato"
"consumarsi","vr. (logorarsi: scarpe, gomme) to wear out; essersi consumato"
"contagiare","vt. to infect; avere contagiato"
"contare","vt. (numerare, calcolare) to count; vi. (numeri) to count; (valere) to count; avere contato"
"contare i giorni/le ore/i minuti","fig. to count the days/the hours/the minutes"
"contare di fare qc","to count on doing sth"
"contare su qu/qc","to count on sb/sth"
"contenere","vt. (accogliere: persone, cose) to contain; (trattenere: lacrime) to hold back, (sdegno) to keep in check, (entusiasmo) to contain; avere contenuto"
"contenersi","vr. (moderarsi) to contain o.s.; essersi contenuto"
"continuare","vi. (durare) to continue; avere continuato"
"contraddire","vt. to contradict; avere contraddetto"
"contraddirsi","vr. to contradict o.s.; essersi contraddetto"
"contrarre","to contract (a disease), catch; avere contratto"
"controllare","vt. (documenti, biglietti, risposta) to check; (attività) to keep a watch on; (mercato, avversario, gesti, emozioni) to control; avere controllato"
"controllarsi","vr. to control o.s.; essersi controllato"
"convertire","vt. COMPUT, TELEC, FIN to convert; avere convertito"
"convertire qu a qc","to convert sb to sth"
"convertire qc in qc","to convert sth into sth"
"convertirsi","vr. to be converted; essersi convertito"
"convertirsi in qc","to be converted into sth"
"convertirsi a qc","to convert to sth"
"convincere","vt. to convince; avere convinto"
"convincere qu (di qc)","to convince sb (of sth)"
"convincersi","vr. to convince o.s. ; essersi convinto"
"convincersi (di qc)","to be convinced (of sth)"
"coprire","vt. <copro> (gener) to cover; (carica) to hold; avere coperto"
"coprirsi","vr. <copro> FIN to cover o.s.; (cielo) to become overcast; (con vestiti) to wrap up; essersi coperto"
"coprirsi di qc","to cover oneself with sth"
"correggere","vt. (compiti, difetto, errore) to correct; avere corretto"
"correggersi","vr. to correct o.s.; essersi corretto"
"correre","vt. <corro> SPORTS (distanza) to run, (gara) to race in; (rischio) to run; <corro> (persona) to run; (in auto, moto) to drive fast; SPORTS (gareggiare) to race; (strade) to run; (tempo) to fly; essere corso"
"correre dietro a qu","fig. to chase after sb"
"corrompere","vt. (con denaro) to bribe; (moralmente) to corrupt; (acqua, aria) to contaminate; avere corrotto"
"corrompersi","vr. (depravarsi) to be corrupted; essersi corrotto"
"costeggiare","vt. NAUT to sail along; (strada, sentiero) to run along the side of; avere costeggiato"
"costituire","vt. <costituisco> (fondare: società) to set up; (rappresentare) to constitute; (formare) to make up; avere costituito"
"costituirsi","vr. <costituisco> LAW (consegnarsi alla giustizia) to turn oneself in; (formarsi) to be formed; essersi costituito"
"costringere","vt. to force, compel; avere costretto"
"costringere qu a fare qc","to force sb to do sth"
"costruire","vt. <costruisco> arch (edificare: casa, muro) to build; TECH (assemblare: motore, macchinario) to construct; (società, vita) to build; avere costruito"
"covare","vt. ZOOL (uova) to sit on; (malattia) to go down with; fig. (odio, sospetto) to nurture; vi. ZOOL to sit on its eggs; fig. (stare celato) to smolder; avere covato"
"credere","vt. <credo> (ritenere vero) to believe; (ritenere) to think; (ritenere opportuno) to think; vi. <credo> to believe; avere creduto"
"credere in qu/qc","to believe in sb/sth"
"credere a qu","to believe sb"
